R&D Spend,Administration,Marketing Spend,State,Profit
73795.46973395317,127501.79549785671,361191.1511771602,New York,104612.50337837035
60831.79845540128,152074.31363690385,99201.17589695384,New York,96439.6949025033
63589.59772212166,113265.44439604053,91525.4224080072,Florida,100452.40426863314
24107.264859888528,94917.12051881252,150545.72987933276,California,75363.92247415274
13699.433369942031,128292.1615624053,32939.49245891458,New York,67189.47508916707
89523.63928504055,138773.076968766,255690.32444970633,California,133382.67844766693
61527.45151950742,115426.99520022834,90341.02588065396,Florida,101357.80407885564
66719.8367644777,141046.68543698353,134587.10084961206,California,108334.12192502423
36803.26895296964,82395.02365575536,169277.48078125017,California,77265.71841158417
77490.7638090562,142938.13019606206,133664.8017031107,Florida,108496.96391727499
98768.09154631072,93694.01077782849,254490.8818570389,California,142953.9209086183
77578.556619191,153064.9313285162,316340.07149251795,New York,106791.70760032952
137905.17982448963,144731.09989601397,128829.38853038348,California,161297.30257959428
65798.65194267579,181666.2063742837,113427.27323693008,Florida,106196.95764715713
64190.178683716025,152795.5219057356,108650.40352921154,New York,100262.47531822411
60555.280609945,153277.34759271302,83755.48973123828,New York,99363.48639561757
33299.31780442656,78929.96283680227,178309.14344640917,California,83782.06581557001
43350.4297923063,156666.94624378442,212702.08065543894,California,97034.82954897943
60636.31536999063,155107.1092252797,88928.77061557189,New York,100714.96074886175
14409.59304799482,126637.5719078121,28260.092543997795,New York,71243.25931842085
30795.68548842133,157590.2026525127,30057.33024911864,California,61704.26043692141
117065.88893126968,147733.9704405218,328133.72530374007,New York,149806.5084490197
46042.86492690521,156547.1893903276,210027.07400016705,California,96920.14827392231
129616.58622129104,108214.24365860538,302923.46417603584,California,151563.59345834114
25296.404295271936,124538.83346471972,215312.3923829685,Florida,89639.59931010823
81255.08146609266,119532.57893964685,260585.15083494986,California,123338.50487395364
100759.36865495579,112494.42665429346,221124.07983577112,Florida,147808.70890568531
13262.376903824703,124101.47392574362,38582.58557408042,New York,69474.90014569926
129134.68074427005,144354.145873891,325226.6936344804,Florida,150136.02411181974
83330.59507478119,156527.42791079453,0.0,New York,124104.2879072336
60559.72522796573,113770.07756171218,92929.18237162135,Florida,103129.93935559585
100798.09277310567,90009.97396162005,253073.21656002646,California,141472.91294689203
134513.48191692543,101316.20266301744,375173.85715973884,New York,154187.07238446272
20634.923790856563,65753.34177839647,191546.23899853308,New York,81635.21815030408
83031.63049526261,153383.97194415948,8764.660312455611,New York,122932.86447507284
57725.942239937125,149107.69849541865,96296.0016588035,New York,98170.36846738785
77170.44113695479,123188.37529823351,263507.21884540835,California,130159.14891403464
40847.45903547089,82114.23250407887,165242.05802604955,California,86168.94287341341
67133.95012240366,150871.57114389254,114130.89667955313,New York,100362.9750497912
44715.111090978826,84286.54134718099,180513.4711669619,California,81353.56912623608
18870.375588591873,65258.15052394575,188964.0286229569,New York,79502.47200602907
21980.926226514624,157698.74152924106,25390.378924560388,California,61979.798332522274
100132.42245238251,109498.34976235687,231742.592619338,Florida,146552.53338051503
111958.83100779004,125177.1132114013,268051.84110064793,New York,128836.50668048598
64573.190925772666,155696.65781548273,109359.08052309454,New York,101213.18047725518
39684.29050943978,46119.28282662179,180447.5991989165,California,91367.55658249944
99425.86572477806,144282.92978086483,285000.7004170334,New York,124338.29649900206
152059.48619275977,100291.68048307703,416522.9819736044,Florida,191014.14588940912
125958.0933674686,107450.71489409593,308751.7243589232,California,148279.8776746475
39165.92893906581,82506.42207930807,174089.91496197932,California,80117.53114343059
56774.6880171186,101070.81454171591,209883.59060417608,Florida,94232.95700850086
26975.739268614434,98856.25933433394,153807.58769142753,California,71847.65393122619
115240.49248636237,119791.22804120932,271861.8313861651,New York,129117.26768377666
71992.9340171447,99169.16340344603,138451.8796216211,New York,110672.03247421214
93154.50829922537,127890.53688307123,245321.4410049581,Florida,142991.80228250852
138404.18839387578,92878.64670194963,370492.6573825442,Florida,170248.70851955056
141586.8849690077,119421.88426855064,398038.4733151407,New York,182700.68290109196
90511.76187603519,138016.26828205958,246292.60049862554,California,134590.40875141294
118915.02672446988,125785.76001683036,261536.13237461096,New York,132517.38745221955
89028.49011797998,115383.52878302133,292018.78783464,Florida,124525.29473905818
101688.40644607243,89768.62959770925,255051.85604219566,California,145223.03814283508
29858.44540012097,117464.33343064875,178090.7864227918,California,78351.87412247229
85281.11711066165,152345.3035413846,0.0,New York,122841.89021942714
95332.29694957979,135905.94493092157,253249.82608797206,California,132202.3498944451
89609.1764889075,137920.91279413158,270751.8555815924,California,130893.15463000012
64335.3769287494,140155.41579186104,141658.96816635557,California,107943.8970781732
60807.45337796638,115364.06528902258,94833.41078485812,Florida,103249.21390442282
118856.44096107788,121274.93305183208,254120.18300855518,New York,130371.13360486795
75875.09994923986,115505.52495428387,305392.52463916794,California,113177.70665826755
83795.1168684135,153938.38996480347,0.0,New York,124534.30909016551
85497.10273036294,153907.3040902649,3520.2538121767134,New York,121866.91117574608
122513.91021653858,148040.16427481285,316484.2856972592,New York,153521.42337770088
73458.96794570461,124971.11901244629,292038.29926480947,Florida,110060.42556346132
67249.55795835564,105307.85038031002,301266.88150606817,Florida,108802.12114794846
117219.15943310964,122700.17292356305,264533.6907634358,New York,132478.75912767247
130276.16119005493,147129.44777747343,325395.8944024524,Florida,153510.10127900096
90229.38183526433,134962.88468246756,253212.53454140003,California,134595.5729327924
145881.9417271568,91890.44647625307,366194.3708503901,Florida,165885.52276368748
97774.17434429687,110846.38415082342,238030.37703377407,Florida,149356.78994681523
144080.1308025251,89708.7300165493,375255.8237491287,Florida,165897.84024226083
15213.057752515688,128082.48930968597,43658.22715406572,New York,68021.04375751842
120995.11280872641,157149.2314017311,253216.19703382615,Florida,133858.51734803838
120118.38264964714,147588.04535390172,308235.8897906603,New York,148948.9207785979
75546.17866859832,145710.18367947405,127924.39919119235,Florida,107562.45210071943
95949.40058687136,94259.15968635313,243255.57862439065,California,145047.5377407414
141199.3348875687,119161.83727356727,383127.5639180996,New York,187266.04842425842
64241.82633768953,153426.4743169714,95409.57531416138,New York,102884.80317057548
92086.16068199267,128854.00485825265,249362.1508807877,Florida,133138.07949557828
88010.94414483466,135687.61519904004,241846.12016215056,California,129350.08429231227
75863.2150660397,145668.69389554678,138857.593419234,Florida,106192.36890297962
11743.972970382383,126248.45481772463,25771.662968108474,New York,70238.5038297732
0.0,116104.86315512183,50488.820712861096,California,14270.09284284335
65328.2714910825,153279.16538913513,100308.68527960639,New York,100448.45879864256
151076.56175160935,96799.09391953774,404031.01001516386,Florida,190759.70269745504
161493.99777512703,150400.5918163153,455075.37529237824,California,193108.69697527887
163130.6783669872,147969.0540771574,461683.19277585344,California,189960.64625646517
155259.9839014518,101433.39904686113,409924.39982451627,Florida,189749.3525054936
142047.59752640038,119972.1701954272,385054.97339352826,New York,181465.768050739
62265.24692892634,154223.0017034299,108028.12099812653,New York,101268.87597041823
69563.23036548289,128372.29475202206,343603.18399231695,New York,104037.6526180607
17911.379655724064,127016.42714610668,30289.3728701375,New York,71990.63105058359
72353.73527912865,112373.13382242263,301900.239130741,California,119424.70088024215
29459.99845512261,82014.3766172058,170193.9479358618,Florida,79205.46458098931
30167.474075244514,84525.2170195169,156780.53262094414,Florida,74275.6404187098
54047.31712386575,103233.6673266399,225457.1241886207,Florida,95533.73655282544
57493.1608667104,154799.38365753306,93415.34706561411,New York,94888.5658492682
19021.12247223829,128030.5315046918,31094.43308009016,New York,73057.3326251704
1949.9158830618837,50662.80339113188,4809.974438896182,New York,40333.24048092575
116482.2152252783,156659.2071067634,246371.9913743423,Florida,130318.40972217602
153787.80923265874,101331.8653036854,415139.553125259,Florida,188589.72180310017
74964.81948451608,119180.0773336751,260799.26698438052,California,127592.37873730976
167665.4637507473,137607.60509388134,472896.0454511382,New York,192117.9689387792
23897.043503504105,68637.56088895365,186667.87746466495,New York,77390.81885048903
143356.7714043108,118779.9724461346,387072.65659334575,New York,184723.45945906435
2613.5255301229536,116242.77650798716,45029.96997769728,California,16990.67016001182
154019.30749820863,100366.44617185018,401276.701857738,Florida,190694.406779192
80467.77486918338,152961.1463721441,299051.6227041118,New York,113028.6050943818
124175.78752146073,153814.69030160405,255609.17242328505,Florida,130572.48147926033
74486.0426274481,154673.39282288484,297615.9759633949,New York,110061.57001549113
91479.03774467096,136714.58253854627,242129.06480684373,California,136258.3598760481
993.1485485775058,136951.11560461315,0.0,California,43107.59036780901
136942.56530762967,92090.26185993194,368570.16816410504,Florida,172049.42101454514
65980.05364897444,137071.38732495808,131971.8653668303,California,106932.96833826184
163249.4478032809,137481.5009061573,480652.2758197812,New York,194959.60380548838
142760.22114059704,93108.23406742247,382662.19109156606,Florida,162976.6479825001
81698.08742261445,99536.59811566732,140600.06449116959,New York,107790.45388066919
128989.06132001322,148337.3889516348,131548.80016781352,California,156842.29790593035
54479.84787587484,101982.93261857276,212221.02210222205,Florida,95949.90676345646
28800.648323772624,118554.50799123853,169703.0094658009,California,82071.5268949595
59299.76442238797,152001.63031611638,91615.62885564446,New York,93518.92358764849
77917.07609049503,153270.16824352244,301797.54604842665,New York,111404.30677428744
72578.70100502534,122920.21738805211,295509.828858028,Florida,111329.71077758497
27574.923378721076,119863.5590234619,169398.34915899488,California,81003.7463006902
2443.5992447323542,52472.57364077593,3364.290484618798,New York,34941.485884130416
2939.1518131307807,125716.67730917425,0.0,New York,61862.94402724425
66340.2854963054,180269.00649243276,121737.56253906558,Florida,103788.72316376107
161091.10320868983,151274.15443739627,450792.1725214947,California,190581.97106238757
64661.41483298661,151320.1395326194,107234.72983177785,New York,102664.79285848855
73748.68230140294,129163.450957395,359408.3458810933,New York,105443.76313988061
119518.67776886346,146667.3241774658,307803.19329640525,New York,151342.5004615385
72763.81879761376,122591.90125625527,311201.65345381666,Florida,110058.88556198268
150444.79937965426,103456.48746048476,412424.1253581398,Florida,186568.58168729267
20553.238588007356,153199.15694047388,18070.168371096606,California,65589.12311092213
273.43757406748273,50051.368920016066,2137.699999112313,New York,38657.323979254914
